country,country_code,type,ticker,yield,date
SE,SE,2Y,SE2Y,4.008,2008-04-30
SE,SE,2Y,SE2Y,4.435,2008-05-31
SE,SE,2Y,SE2Y,4.745,2008-06-30
SE,SE,2Y,SE2Y,4.494,2008-07-31
SE,SE,2Y,SE2Y,4.325,2008-08-31
SE,SE,2Y,SE2Y,3.745,2008-09-30
SE,SE,2Y,SE2Y,2.735,2008-10-31
SE,SE,2Y,SE2Y,2.194,2008-11-30
SE,SE,2Y,SE2Y,1.489,2008-12-31
SE,SE,2Y,SE2Y,1.475,2009-01-31
SE,SE,2Y,SE2Y,1.081,2009-02-28
SE,SE,2Y,SE2Y,1.035,2009-03-31
SE,SE,2Y,SE2Y,1.101,2009-04-30
SE,SE,2Y,SE2Y,1.238,2009-05-31
SE,SE,2Y,SE2Y,1.159,2009-06-30
SE,SE,2Y,SE2Y,0.971,2009-07-31
SE,SE,2Y,SE2Y,0.991,2009-08-31
SE,SE,2Y,SE2Y,0.838,2009-09-30
SE,SE,2Y,SE2Y,0.662,2009-10-31
SE,SE,2Y,SE2Y,0.54,2009-11-30
SE,SE,2Y,SE2Y,1.716,2009-12-31
SE,SE,2Y,SE2Y,1.62,2010-01-31
SE,SE,2Y,SE2Y,1.583,2010-02-28
SE,SE,2Y,SE2Y,1.535,2010-03-31
SE,SE,2Y,SE2Y,1.37,2010-04-30
SE,SE,2Y,SE2Y,1.27,2010-05-31
SE,SE,2Y,SE2Y,1.421,2010-06-30
SE,SE,2Y,SE2Y,1.455,2010-07-31
SE,SE,2Y,SE2Y,1.295,2010-08-31
SE,SE,2Y,SE2Y,1.41,2010-09-30
SE,SE,2Y,SE2Y,1.385,2010-10-31
SE,SE,2Y,SE2Y,1.583,2010-11-30
SE,SE,2Y,SE2Y,1.845,2010-12-31
SE,SE,2Y,SE2Y,1.963,2011-01-31
SE,SE,2Y,SE2Y,2.205,2011-02-28
SE,SE,2Y,SE2Y,2.788,2011-03-31
SE,SE,2Y,SE2Y,2.77,2011-04-30
SE,SE,2Y,SE2Y,2.504,2011-05-31
SE,SE,2Y,SE2Y,2.338,2011-06-30
SE,SE,2Y,SE2Y,1.998,2011-07-31
SE,SE,2Y,SE2Y,1.47,2011-08-31
SE,SE,2Y,SE2Y,1.192,2011-09-30
SE,SE,2Y,SE2Y,1.305,2011-10-31
SE,SE,2Y,SE2Y,0.84,2011-11-30
SE,SE,2Y,SE2Y,0.91,2011-12-31
SE,SE,2Y,SE2Y,0.996,2012-01-31
SE,SE,2Y,SE2Y,1.147,2012-02-29
SE,SE,2Y,SE2Y,1.282,2012-03-31
SE,SE,2Y,SE2Y,1.15,2012-04-30
SE,SE,2Y,SE2Y,0.77,2012-05-31
SE,SE,2Y,SE2Y,0.992,2012-06-30
SE,SE,2Y,SE2Y,0.97,2012-07-31
SE,SE,2Y,SE2Y,0.854,2012-08-31
SE,SE,2Y,SE2Y,0.675,2012-09-30
SE,SE,2Y,SE2Y,0.763,2012-10-31
SE,SE,2Y,SE2Y,0.714,2012-11-30
SE,SE,2Y,SE2Y,0.838,2012-12-31
SE,SE,2Y,SE2Y,1.025,2013-01-31
SE,SE,2Y,SE2Y,1.04,2013-02-28
SE,SE,2Y,SE2Y,1.006,2013-03-31
SE,SE,2Y,SE2Y,0.819,2013-04-30
SE,SE,2Y,SE2Y,0.933,2013-05-31
SE,SE,2Y,SE2Y,1.134,2013-06-30
SE,SE,2Y,SE2Y,1.046,2013-07-31
SE,SE,2Y,SE2Y,1.245,2013-08-31
SE,SE,2Y,SE2Y,1.12,2013-09-30
SE,SE,2Y,SE2Y,1.031,2013-10-31
SE,SE,2Y,SE2Y,0.867,2013-11-30
SE,SE,2Y,SE2Y,1.1,2013-12-31
SE,SE,2Y,SE2Y,0.96,2014-01-31
SE,SE,2Y,SE2Y,0.914,2014-02-28
SE,SE,2Y,SE2Y,0.792,2014-03-31
SE,SE,2Y,SE2Y,0.647,2014-04-30
SE,SE,2Y,SE2Y,0.539,2014-05-31
SE,SE,2Y,SE2Y,0.45,2014-06-30
SE,SE,2Y,SE2Y,0.292,2014-07-31
SE,SE,2Y,SE2Y,0.184,2014-08-31
SE,SE,2Y,SE2Y,0.158,2014-09-30
SE,SE,2Y,SE2Y,-0.02,2014-10-31
SE,SE,2Y,SE2Y,-0.014,2014-11-30
SE,SE,2Y,SE2Y,0.007,2014-12-31
SE,SE,2Y,SE2Y,-0.114,2015-01-31
SE,SE,2Y,SE2Y,-0.145,2015-02-28
SE,SE,2Y,SE2Y,-0.309,2015-03-31
SE,SE,2Y,SE2Y,-0.266,2015-04-30
SE,SE,2Y,SE2Y,-0.262,2015-05-31
SE,SE,2Y,SE2Y,-0.259,2015-06-30
SE,SE,2Y,SE2Y,-0.392,2015-07-31
SE,SE,2Y,SE2Y,-0.52,2015-08-31
SE,SE,2Y,SE2Y,-0.487,2015-09-30
SE,SE,2Y,SE2Y,-0.454,2015-10-31
SE,SE,2Y,SE2Y,-0.467,2015-11-30
SE,SE,2Y,SE2Y,-0.447,2015-12-31
SE,SE,2Y,SE2Y,-0.551,2016-01-31
SE,SE,2Y,SE2Y,-0.599,2016-02-29
SE,SE,2Y,SE2Y,-0.446,2016-03-31
SE,SE,2Y,SE2Y,-0.391,2016-04-30
SE,SE,2Y,SE2Y,-0.424,2016-05-31
SE,SE,2Y,SE2Y,-0.622,2016-06-30
SE,SE,2Y,SE2Y,-0.665,2016-07-31
SE,SE,2Y,SE2Y,-0.634,2016-08-31
SE,SE,2Y,SE2Y,-0.673,2016-09-30
SE,SE,2Y,SE2Y,-0.741,2016-10-31
SE,SE,2Y,SE2Y,-0.712,2016-11-30
SE,SE,2Y,SE2Y,-0.629,2016-12-31
SE,SE,2Y,SE2Y,-0.541,2017-01-31
SE,SE,2Y,SE2Y,-0.665,2017-02-28
SE,SE,2Y,SE2Y,-0.602,2017-03-31
SE,SE,2Y,SE2Y,-0.659,2017-04-30
SE,SE,2Y,SE2Y,-0.71,2017-05-31
SE,SE,2Y,SE2Y,-0.626,2017-06-30
SE,SE,2Y,SE2Y,-0.679,2017-07-31
SE,SE,2Y,SE2Y,-0.692,2017-08-31
SE,SE,2Y,SE2Y,-0.68,2017-09-30
SE,SE,2Y,SE2Y,-0.778,2017-10-31
SE,SE,2Y,SE2Y,-0.854,2017-11-30
SE,SE,2Y,SE2Y,-0.77,2017-12-31
SE,SE,2Y,SE2Y,-0.308,2018-01-31
SE,SE,2Y,SE2Y,-0.449,2018-02-28
SE,SE,2Y,SE2Y,-0.466,2018-03-31
SE,SE,2Y,SE2Y,-0.546,2018-04-30
SE,SE,2Y,SE2Y,-0.571,2018-05-31
SE,SE,2Y,SE2Y,-0.553,2018-06-30
SE,SE,2Y,SE2Y,-0.489,2018-07-31
SE,SE,2Y,SE2Y,-0.525,2018-08-31
SE,SE,2Y,SE2Y,-0.448,2018-09-30
SE,SE,2Y,SE2Y,-0.428,2018-10-31
SE,SE,2Y,SE2Y,-0.457,2018-11-30
SE,SE,2Y,SE2Y,-0.383,2018-12-31
SE,SE,2Y,SE2Y,-0.422,2019-01-31
SE,SE,2Y,SE2Y,-0.368,2019-02-28
SE,SE,2Y,SE2Y,-0.505,2019-03-31
SE,SE,2Y,SE2Y,-0.561,2019-04-30
SE,SE,2Y,SE2Y,-0.565,2019-05-31
SE,SE,2Y,SE2Y,-0.607,2019-06-30
SE,SE,2Y,SE2Y,-0.623,2019-07-31
SE,SE,2Y,SE2Y,-0.654,2019-08-31
SE,SE,2Y,SE2Y,-0.632,2019-09-30
SE,SE,2Y,SE2Y,-0.417,2019-10-31
SE,SE,2Y,SE2Y,-0.314,2019-11-30
SE,SE,2Y,SE2Y,-0.315,2019-12-31
SE,SE,2Y,SE2Y,-0.346,2020-01-31
SE,SE,2Y,SE2Y,-0.503,2020-02-29
SE,SE,2Y,SE2Y,-0.427,2020-03-31
SE,SE,2Y,SE2Y,-0.361,2020-04-30
SE,SE,2Y,SE2Y,-0.292,2020-05-31
SE,SE,2Y,SE2Y,-0.351,2020-06-30
SE,SE,2Y,SE2Y,-0.288,2020-07-31
SE,SE,2Y,SE2Y,-0.348,2020-08-31
SE,SE,2Y,SE2Y,-0.354,2020-09-30
SE,SE,2Y,SE2Y,-0.411,2020-10-31
SE,SE,2Y,SE2Y,-0.385,2020-11-30
SE,SE,2Y,SE2Y,-0.389,2020-12-31
SE,SE,2Y,SE2Y,-0.369,2021-01-31
SE,SE,2Y,SE2Y,-0.255,2021-02-28
SE,SE,2Y,SE2Y,-0.284,2021-03-31
SE,SE,2Y,SE2Y,-0.282,2021-04-30
SE,SE,2Y,SE2Y,-0.274,2021-05-31
SE,SE,2Y,SE2Y,-0.25,2021-06-30
SE,SE,2Y,SE2Y,-0.328,2021-07-31
SE,SE,2Y,SE2Y,-0.296,2021-08-31
SE,SE,2Y,SE2Y,-0.286,2021-09-30
SE,SE,2Y,SE2Y,-0.087,2021-10-31
SE,SE,2Y,SE2Y,-0.294,2021-11-30
SE,SE,2Y,SE2Y,-0.192,2021-12-31
SE,SE,2Y,SE2Y,-0.074,2022-01-31
SE,SE,2Y,SE2Y,-0.058,2022-02-28
SE,SE,2Y,SE2Y,0.688,2022-03-31
SE,SE,2Y,SE2Y,1.165,2022-04-30
SE,SE,2Y,SE2Y,1.173,2022-05-31
SE,SE,2Y,SE2Y,1.634,2022-06-30
SE,SE,2Y,SE2Y,1.738,2022-07-31
SE,SE,2Y,SE2Y,2.193,2022-08-31
SE,SE,2Y,SE2Y,2.213,2022-09-30
SE,SE,2Y,SE2Y,2.441,2022-10-31
SE,SE,2Y,SE2Y,2.469,2022-11-30
SE,SE,2Y,SE2Y,2.807,2022-12-31
SE,SE,2Y,SE2Y,2.518,2023-01-31
SE,SE,2Y,SE2Y,3.234,2023-02-28
SE,SE,2Y,SE2Y,2.89,2023-03-31
SE,SE,2Y,SE2Y,2.918,2023-04-30
SE,SE,2Y,SE2Y,2.988,2023-05-31
SE,SE,2Y,SE2Y,3.475,2023-06-30
SE,SE,2Y,SE2Y,3.347,2023-07-31
SE,SE,2Y,SE2Y,3.468,2023-08-31
SE,SE,2Y,SE2Y,3.522,2023-09-30
SE,SE,2Y,SE2Y,3.458,2023-10-31
SE,SE,2Y,SE2Y,3.294,2023-11-30
SE,SE,2Y,SE2Y,2.315,2023-12-31
SE,SE,2Y,SE2Y,2.413,2024-01-31
SE,SE,2Y,SE2Y,2.808,2024-02-29
SE,SE,2Y,SE2Y,2.675,2024-03-31
SE,SE,2Y,SE2Y,2.863,2024-04-30
SE,SE,2Y,SE2Y,2.78,2024-05-31
SE,SE,2Y,SE2Y,2.45,2024-06-30
SE,SE,2Y,SE2Y,2.142,2024-07-31
SE,SE,2Y,SE2Y,1.885,2024-08-31
SE,SE,2Y,SE2Y,1.693,2024-09-30
SE,SE,2Y,SE2Y,1.844,2024-10-31
SE,SE,2Y,SE2Y,1.677,2024-11-30
SE,SE,2Y,SE2Y,2.072,2024-12-31
SE,SE,2Y,SE2Y,1.8555,2025-01-31
SE,SE,2Y,SE2Y,1.9625,2025-02-28
SE,SE,2Y,SE2Y,2.2,2025-03-31
SE,SE,2Y,SE2Y,1.843,2025-04-30
SE,SE,2Y,SE2Y,1.855,2025-05-31
SE,SE,2Y,SE2Y,1.685,2025-06-30
SE,SE,2Y,SE2Y,1.949,2025-07-31
SE,SE,2Y,SE2Y,1.862,2025-08-31
SE,SE,2Y,SE2Y,1.91,2025-09-30
SE,SE,2Y,SE2Y,1.938,2025-10-31
SE,SE,2Y,SE2y,1.98,2025-11-19
SG,SG,10Y,SG10Y,5.3,1998-06-30
SG,SG,10Y,SG10Y,5.43,1998-07-31
SG,SG,10Y,SG10Y,5.69,1998-08-31
SG,SG,10Y,SG10Y,5.253,1998-09-30
SG,SG,10Y,SG10Y,4.37,1998-10-31
SG,SG,10Y,SG10Y,4.621,1998-11-30
SG,SG,10Y,SG10Y,4.483,1998-12-31
SG,SG,10Y,SG10Y,4.352,1999-01-31
SG,SG,10Y,SG10Y,4.444,1999-02-28
SG,SG,10Y,SG10Y,4.22,1999-03-31
SG,SG,10Y,SG10Y,3.976,1999-04-30
SG,SG,10Y,SG10Y,4.465,1999-05-31
SG,SG,10Y,SG10Y,4.597,1999-06-30
SG,SG,10Y,SG10Y,4.829,1999-07-31
SG,SG,10Y,SG10Y,4.755,1999-08-31
SG,SG,10Y,SG10Y,4.594,1999-09-30
SG,SG,10Y,SG10Y,4.65,1999-10-31
SG,SG,10Y,SG10Y,4.536,1999-11-30
SG,SG,10Y,SG10Y,4.559,1999-12-31
SG,SG,10Y,SG10Y,4.477,2000-01-31
SG,SG,10Y,SG10Y,4.261,2000-02-29
SG,SG,10Y,SG10Y,4.205,2000-03-31
SG,SG,10Y,SG10Y,4.167,2000-04-30
SG,SG,10Y,SG10Y,4.473,2000-05-31
SG,SG,10Y,SG10Y,4.67,2000-06-30
SG,SG,10Y,SG10Y,4.532,2000-07-31
SG,SG,10Y,SG10Y,4.573,2000-08-31
SG,SG,10Y,SG10Y,4.452,2000-09-30
SG,SG,10Y,SG10Y,4.334,2000-10-31
SG,SG,10Y,SG10Y,4.165,2000-11-30
SG,SG,10Y,SG10Y,4.106,2000-12-31
SG,SG,10Y,SG10Y,3.692,2001-01-31
SG,SG,10Y,SG10Y,3.537,2001-02-28
SG,SG,10Y,SG10Y,3.655,2001-03-31
SG,SG,10Y,SG10Y,3.617,2001-04-30
SG,SG,10Y,SG10Y,3.56,2001-05-31
SG,SG,10Y,SG10Y,3.643,2001-06-30
SG,SG,10Y,SG10Y,3.619,2001-07-31
SG,SG,10Y,SG10Y,3.552,2001-08-31
SG,SG,10Y,SG10Y,3.41,2001-09-30
SG,SG,10Y,SG10Y,2.978,2001-10-31
SG,SG,10Y,SG10Y,3.501,2001-11-30
SG,SG,10Y,SG10Y,3.975,2001-12-31
SG,SG,10Y,SG10Y,3.906,2002-01-31
SG,SG,10Y,SG10Y,3.798,2002-02-28
SG,SG,10Y,SG10Y,3.989,2002-03-31
SG,SG,10Y,SG10Y,3.912,2002-04-30
SG,SG,10Y,SG10Y,3.942,2002-05-31
SG,SG,10Y,SG10Y,3.469,2002-06-30
SG,SG,10Y,SG10Y,3.718,2002-07-31
SG,SG,10Y,SG10Y,3.518,2002-08-31
SG,SG,10Y,SG10Y,3.306,2002-09-30
SG,SG,10Y,SG10Y,3.037,2002-10-31
SG,SG,10Y,SG10Y,2.963,2002-11-30
SG,SG,10Y,SG10Y,2.569,2002-12-31
SG,SG,10Y,SG10Y,2.438,2003-01-31
SG,SG,10Y,SG10Y,2.246,2003-02-28
SG,SG,10Y,SG10Y,2.051,2003-03-31
SG,SG,10Y,SG10Y,2.102,2003-04-30
SG,SG,10Y,SG10Y,1.887,2003-05-31
SG,SG,10Y,SG10Y,2.278,2003-06-30
SG,SG,10Y,SG10Y,3.074,2003-07-31
SG,SG,10Y,SG10Y,3.725,2003-08-31
SG,SG,10Y,SG10Y,3.539,2003-09-30
SG,SG,10Y,SG10Y,3.947,2003-10-31
SG,SG,10Y,SG10Y,4.032,2003-11-30
SG,SG,10Y,SG10Y,3.759,2003-12-31
SG,SG,10Y,SG10Y,3.387,2004-01-31
SG,SG,10Y,SG10Y,3.356,2004-02-29
SG,SG,10Y,SG10Y,3.082,2004-03-31
SG,SG,10Y,SG10Y,3.267,2004-04-30
SG,SG,10Y,SG10Y,3.312,2004-05-31
SG,SG,10Y,SG10Y,3.685,2004-06-30
SG,SG,10Y,SG10Y,3.534,2004-07-31
SG,SG,10Y,SG10Y,3.342,2004-08-31
SG,SG,10Y,SG10Y,3.287,2004-09-30
SG,SG,10Y,SG10Y,3.095,2004-10-31
SG,SG,10Y,SG10Y,2.909,2004-11-30
SG,SG,10Y,SG10Y,2.586,2004-12-31
SG,SG,10Y,SG10Y,2.94,2005-01-31
SG,SG,10Y,SG10Y,3.055,2005-02-28
SG,SG,10Y,SG10Y,3.141,2005-03-31
SG,SG,10Y,SG10Y,2.863,2005-04-30
SG,SG,10Y,SG10Y,2.628,2005-05-31
SG,SG,10Y,SG10Y,2.618,2005-06-30
SG,SG,10Y,SG10Y,2.622,2005-07-31
SG,SG,10Y,SG10Y,2.819,2005-08-31
SG,SG,10Y,SG10Y,2.85,2005-09-30
SG,SG,10Y,SG10Y,3.034,2005-10-31
SG,SG,10Y,SG10Y,3.215,2005-11-30
SG,SG,10Y,SG10Y,3.205,2005-12-31
SG,SG,10Y,SG10Y,3.357,2006-01-31
SG,SG,10Y,SG10Y,3.499,2006-02-28
SG,SG,10Y,SG10Y,3.582,2006-03-31
SG,SG,10Y,SG10Y,3.517,2006-04-30
SG,SG,10Y,SG10Y,3.429,2006-05-31
SG,SG,10Y,SG10Y,3.566,2006-06-30
SG,SG,10Y,SG10Y,3.513,2006-07-31
SG,SG,10Y,SG10Y,3.405,2006-08-31
SG,SG,10Y,SG10Y,3.222,2006-09-30
SG,SG,10Y,SG10Y,3.183,2006-10-31
SG,SG,10Y,SG10Y,3.023,2006-11-30
SG,SG,10Y,SG10Y,3.046,2006-12-31
SG,SG,10Y,SG10Y,3.171,2007-01-31
SG,SG,10Y,SG10Y,3.084,2007-02-28
SG,SG,10Y,SG10Y,2.918,2007-03-31
SG,SG,10Y,SG10Y,2.68,2007-04-30
SG,SG,10Y,SG10Y,2.924,2007-05-31
SG,SG,10Y,SG10Y,2.857,2007-06-30
SG,SG,10Y,SG10Y,2.984,2007-07-31
SG,SG,10Y,SG10Y,2.918,2007-08-31
SG,SG,10Y,SG10Y,2.708,2007-09-30
SG,SG,10Y,SG10Y,2.81,2007-10-31
SG,SG,10Y,SG10Y,2.809,2007-11-30
SG,SG,10Y,SG10Y,2.676,2007-12-31
SG,SG,10Y,SG10Y,2.214,2008-01-31
SG,SG,10Y,SG10Y,2.402,2008-02-29
SG,SG,10Y,SG10Y,2.265,2008-03-31
SG,SG,10Y,SG10Y,2.439,2008-04-30
SG,SG,10Y,SG10Y,3.514,2008-05-31
SG,SG,10Y,SG10Y,3.58,2008-06-30
SG,SG,10Y,SG10Y,3.217,2008-07-31
SG,SG,10Y,SG10Y,3.185,2008-08-31
SG,SG,10Y,SG10Y,3.207,2008-09-30
SG,SG,10Y,SG10Y,2.953,2008-10-31
SG,SG,10Y,SG10Y,2.286,2008-11-30
SG,SG,10Y,SG10Y,2.048,2008-12-31
SG,SG,10Y,SG10Y,2.068,2009-01-31
SG,SG,10Y,SG10Y,2.045,2009-02-28
SG,SG,10Y,SG10Y,2.025,2009-03-31
SG,SG,10Y,SG10Y,2.047,2009-04-30
SG,SG,10Y,SG10Y,2.611,2009-05-31
SG,SG,10Y,SG10Y,2.592,2009-06-30
SG,SG,10Y,SG10Y,2.411,2009-07-31
SG,SG,10Y,SG10Y,2.466,2009-08-31
SG,SG,10Y,SG10Y,2.423,2009-09-30
SG,SG,10Y,SG10Y,2.551,2009-10-31
SG,SG,10Y,SG10Y,2.506,2009-11-30
SG,SG,10Y,SG10Y,2.651,2009-12-31
SG,SG,10Y,SG10Y,2.536,2010-01-31
SG,SG,10Y,SG10Y,2.684,2010-02-28
SG,SG,10Y,SG10Y,2.824,2010-03-31
SG,SG,10Y,SG10Y,2.668,2010-04-30
SG,SG,10Y,SG10Y,2.787,2010-05-31
SG,SG,10Y,SG10Y,2.374,2010-06-30
SG,SG,10Y,SG10Y,1.96,2010-07-31
SG,SG,10Y,SG10Y,1.998,2010-08-31
SG,SG,10Y,SG10Y,2.02,2010-09-30
SG,SG,10Y,SG10Y,1.98,2010-10-31
SG,SG,10Y,SG10Y,2.295,2010-11-30
SG,SG,10Y,SG10Y,2.712,2010-12-31
SG,SG,10Y,SG10Y,2.575,2011-01-31
SG,SG,10Y,SG10Y,2.599,2011-02-28
SG,SG,10Y,SG10Y,2.484,2011-03-31
SG,SG,10Y,SG10Y,2.408,2011-04-30
SG,SG,10Y,SG10Y,2.387,2011-05-31
SG,SG,10Y,SG10Y,2.311,2011-06-30
SG,SG,10Y,SG10Y,2.024,2011-07-31
SG,SG,10Y,SG10Y,1.643,2011-08-31
SG,SG,10Y,SG10Y,1.616,2011-09-30
SG,SG,10Y,SG10Y,1.766,2011-10-31
SG,SG,10Y,SG10Y,1.684,2011-11-30
SG,SG,10Y,SG10Y,1.623,2011-12-31
SG,SG,10Y,SG10Y,1.538,2012-01-31
SG,SG,10Y,SG10Y,1.478,2012-02-29
SG,SG,10Y,SG10Y,1.66,2012-03-31
SG,SG,10Y,SG10Y,1.545,2012-04-30
SG,SG,10Y,SG10Y,1.465,2012-05-31
SG,SG,10Y,SG10Y,1.61,2012-06-30
SG,SG,10Y,SG10Y,1.402,2012-07-31
SG,SG,10Y,SG10Y,1.379,2012-08-31
SG,SG,10Y,SG10Y,1.472,2012-09-30
SG,SG,10Y,SG10Y,1.329,2012-10-31
SG,SG,10Y,SG10Y,1.3,2012-11-30
SG,SG,10Y,SG10Y,1.297,2012-12-31
SG,SG,10Y,SG10Y,1.422,2013-01-31
SG,SG,10Y,SG10Y,1.52,2013-02-28
SG,SG,10Y,SG10Y,1.55,2013-03-31
SG,SG,10Y,SG10Y,1.367,2013-04-30
SG,SG,10Y,SG10Y,1.793,2013-05-31
SG,SG,10Y,SG10Y,2.55,2013-06-30
SG,SG,10Y,SG10Y,2.475,2013-07-31
SG,SG,10Y,SG10Y,2.68,2013-08-31
SG,SG,10Y,SG10Y,2.352,2013-09-30
SG,SG,10Y,SG10Y,2.151,2013-10-31
SG,SG,10Y,SG10Y,2.398,2013-11-30
SG,SG,10Y,SG10Y,2.547,2013-12-31
SG,SG,10Y,SG10Y,2.48,2014-01-31
SG,SG,10Y,SG10Y,2.458,2014-02-28
SG,SG,10Y,SG10Y,2.5,2014-03-31
SG,SG,10Y,SG10Y,2.42,2014-04-30
SG,SG,10Y,SG10Y,2.235,2014-05-31
SG,SG,10Y,SG10Y,2.321,2014-06-30
SG,SG,10Y,SG10Y,2.457,2014-07-31
SG,SG,10Y,SG10Y,2.275,2014-08-31
SG,SG,10Y,SG10Y,2.474,2014-09-30
SG,SG,10Y,SG10Y,2.292,2014-10-31
SG,SG,10Y,SG10Y,2.264,2014-11-30
SG,SG,10Y,SG10Y,2.292,2014-12-31
SG,SG,10Y,SG10Y,1.882,2015-01-31
SG,SG,10Y,SG10Y,2.234,2015-02-28
SG,SG,10Y,SG10Y,2.274,2015-03-31
SG,SG,10Y,SG10Y,2.245,2015-04-30
SG,SG,10Y,SG10Y,2.42,2015-05-31
SG,SG,10Y,SG10Y,2.687,2015-06-30
SG,SG,10Y,SG10Y,2.63,2015-07-31
SG,SG,10Y,SG10Y,2.848,2015-08-31
SG,SG,10Y,SG10Y,2.545,2015-09-30
SG,SG,10Y,SG10Y,2.457,2015-10-31
SG,SG,10Y,SG10Y,2.512,2015-11-30
SG,SG,10Y,SG10Y,2.598,2015-12-31
SG,SG,10Y,SG10Y,2.243,2016-01-31
SG,SG,10Y,SG10Y,2.276,2016-02-29
SG,SG,10Y,SG10Y,1.839,2016-03-31
SG,SG,10Y,SG10Y,2.006,2016-04-30
SG,SG,10Y,SG10Y,2.238,2016-05-31
SG,SG,10Y,SG10Y,1.91,2016-06-30
SG,SG,10Y,SG10Y,1.806,2016-07-31
SG,SG,10Y,SG10Y,1.804,2016-08-31
SG,SG,10Y,SG10Y,1.775,2016-09-30
SG,SG,10Y,SG10Y,1.884,2016-10-31
SG,SG,10Y,SG10Y,2.285,2016-11-30
SG,SG,10Y,SG10Y,2.478,2016-12-31
SG,SG,10Y,SG10Y,2.301,2017-01-31
SG,SG,10Y,SG10Y,2.306,2017-02-28
SG,SG,10Y,SG10Y,2.245,2017-03-31
SG,SG,10Y,SG10Y,2.124,2017-04-30
SG,SG,10Y,SG10Y,2.072,2017-05-31
SG,SG,10Y,SG10Y,2.063,2017-06-30
SG,SG,10Y,SG10Y,2.095,2017-07-31
SG,SG,10Y,SG10Y,2.078,2017-08-31
SG,SG,10Y,SG10Y,2.153,2017-09-30
SG,SG,10Y,SG10Y,2.156,2017-10-31
SG,SG,10Y,SG10Y,2.133,2017-11-30
SG,SG,10Y,SG10Y,2.005,2017-12-31
SG,SG,10Y,SG10Y,2.199,2018-01-31
SG,SG,10Y,SG10Y,2.391,2018-02-28
SG,SG,10Y,SG10Y,2.293,2018-03-31
SG,SG,10Y,SG10Y,2.612,2018-04-30
SG,SG,10Y,SG10Y,2.583,2018-05-31
SG,SG,10Y,SG10Y,2.535,2018-06-30
SG,SG,10Y,SG10Y,2.45,2018-07-31
SG,SG,10Y,SG10Y,2.378,2018-08-31
SG,SG,10Y,SG10Y,2.513,2018-09-30
SG,SG,10Y,SG10Y,2.512,2018-10-31
SG,SG,10Y,SG10Y,2.355,2018-11-30
SG,SG,10Y,SG10Y,2.041,2018-12-31
SG,SG,10Y,SG10Y,2.148,2019-01-31
SG,SG,10Y,SG10Y,2.257,2019-02-28
SG,SG,10Y,SG10Y,2.061,2019-03-31
SG,SG,10Y,SG10Y,2.172,2019-04-30
SG,SG,10Y,SG10Y,2.087,2019-05-31
SG,SG,10Y,SG10Y,2.0,2019-06-30
SG,SG,10Y,SG10Y,1.915,2019-07-31
SG,SG,10Y,SG10Y,1.753,2019-08-31
SG,SG,10Y,SG10Y,1.739,2019-09-30
SG,SG,10Y,SG10Y,1.775,2019-10-31
SG,SG,10Y,SG10Y,1.738,2019-11-30
SG,SG,10Y,SG10Y,1.74,2019-12-31
SG,SG,10Y,SG10Y,1.605,2020-01-31
SG,SG,10Y,SG10Y,1.385,2020-02-29
SG,SG,10Y,SG10Y,1.293,2020-03-31
SG,SG,10Y,SG10Y,0.903,2020-04-30
SG,SG,10Y,SG10Y,0.825,2020-05-31
SG,SG,10Y,SG10Y,0.899,2020-06-30
SG,SG,10Y,SG10Y,0.849,2020-07-31
SG,SG,10Y,SG10Y,1.019,2020-08-31
SG,SG,10Y,SG10Y,0.865,2020-09-30
SG,SG,10Y,SG10Y,0.817,2020-10-31
SG,SG,10Y,SG10Y,0.875,2020-11-30
SG,SG,10Y,SG10Y,0.842,2020-12-31
SG,SG,10Y,SG10Y,0.998,2021-01-31
SG,SG,10Y,SG10Y,1.329,2021-02-28
SG,SG,10Y,SG10Y,1.731,2021-03-31
SG,SG,10Y,SG10Y,1.599,2021-04-30
SG,SG,10Y,SG10Y,1.482,2021-05-31
SG,SG,10Y,SG10Y,1.576,2021-06-30
SG,SG,10Y,SG10Y,1.307,2021-07-31
SG,SG,10Y,SG10Y,1.412,2021-08-31
SG,SG,10Y,SG10Y,1.595,2021-09-30
SG,SG,10Y,SG10Y,1.843,2021-10-31
SG,SG,10Y,SG10Y,1.704,2021-11-30
SG,SG,10Y,SG10Y,1.667,2021-12-31
SG,SG,10Y,SG10Y,1.773,2022-01-31
SG,SG,10Y,SG10Y,1.895,2022-02-28
SG,SG,10Y,SG10Y,2.332,2022-03-31
SG,SG,10Y,SG10Y,2.519,2022-04-30
SG,SG,10Y,SG10Y,2.725,2022-05-31
SG,SG,10Y,SG10Y,2.963,2022-06-30
SG,SG,10Y,SG10Y,2.654,2022-07-31
SG,SG,10Y,SG10Y,2.982,2022-08-31
SG,SG,10Y,SG10Y,3.49,2022-09-30
SG,SG,10Y,SG10Y,3.42,2022-10-31
SG,SG,10Y,SG10Y,3.072,2022-11-30
SG,SG,10Y,SG10Y,3.092,2022-12-31
SG,SG,10Y,SG10Y,2.968,2023-01-31
SG,SG,10Y,SG10Y,3.342,2023-02-28
SG,SG,10Y,SG10Y,2.939,2023-03-31
SG,SG,10Y,SG10Y,2.795,2023-04-30
SG,SG,10Y,SG10Y,2.855,2023-05-31
SG,SG,10Y,SG10Y,3.071,2023-06-30
SG,SG,10Y,SG10Y,3.067,2023-07-31
